,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
160,@angular/platform-browser-dynamic,13.1.0-next.0,990,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,160,True,,NA,NA,NA,NA
161,@angular/platform-browser-dynamic,12.2.13,991,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,161,True,,NA,NA,NA,NA
162,@angular/platform-browser-dynamic,13.0.0,992,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,162,True,,NA,NA,NA,NA
163,angular2,13.1.0-next.0,1020,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,163,False,16,0,1,12,3
164,angular2,12.2.13,1021,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,164,False,24,0,8,13,3
165,angular2,13.0.0,1022,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,165,False,16,0,1,12,3
166,@angular/platform-browser,13.1.0-next.0,1050,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,166,True,,NA,NA,NA,NA
167,@angular/platform-browser,12.2.13,1051,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,167,True,,NA,NA,NA,NA
168,@angular/platform-browser,13.0.0,1052,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,168,True,,NA,NA,NA,NA
169,@angular/forms,13.1.0-next.0,1080,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,169,True,,NA,NA,NA,NA
170,@angular/forms,12.2.13,1081,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,170,True,,NA,NA,NA,NA
171,@angular/forms,13.0.0,1082,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,171,True,,NA,NA,NA,NA
172,@angular/compiler,13.1.0-next.0,1110,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,172,True,,NA,NA,NA,NA
173,@angular/compiler,12.2.13,1111,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,173,True,,NA,NA,NA,NA
174,@angular/compiler,13.0.0,1112,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,174,True,,NA,NA,NA,NA
175,@angular/platform-server,13.1.0-next.0,1140,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,175,True,,NA,NA,NA,NA
176,@angular/platform-server,12.2.13,1141,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,176,True,,NA,NA,NA,NA
177,@angular/platform-server,13.0.0,1142,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,177,True,,NA,NA,NA,NA
178,@angular/compiler-cli,13.1.0-next.0,1170,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,178,True,,NA,NA,NA,NA
179,@angular/compiler-cli,12.2.13,1171,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,179,True,,NA,NA,NA,NA
180,@angular/compiler-cli,13.0.0,1172,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,180,True,,NA,NA,NA,NA
