Name,Repository.URL,Release.Name,Release.URL,is_ok,num_vuln,critical,high,medium,low
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.21,https://github.com/vuejs/vue/releases/tag/v2.5.21,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.20,https://github.com/vuejs/vue/releases/tag/v2.5.20,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.19,https://github.com/vuejs/vue/releases/tag/v2.5.19,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.18,https://github.com/vuejs/vue/releases/tag/v2.5.18,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.18-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.18-beta.0,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.17,https://github.com/vuejs/vue/releases/tag/v2.5.17,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.17-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.17-beta.0,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.16,https://github.com/vuejs/vue/releases/tag/v2.5.16,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.15,https://github.com/vuejs/vue/releases/tag/v2.5.15,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.14,https://github.com/vuejs/vue/releases/tag/v2.5.14,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.13,https://github.com/vuejs/vue/releases/tag/v2.5.13,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.12,https://github.com/vuejs/vue/releases/tag/v2.5.12,NA,NA,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v17.0.2,https://github.com/facebook/react/releases/tag/v17.0.2,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v17.0.1,https://github.com/facebook/react/releases/tag/v17.0.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v17.0.0,https://github.com/facebook/react/releases/tag/v17.0.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.14.0,https://github.com/facebook/react/releases/tag/v16.14.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,0.14.10,https://github.com/facebook/react/releases/tag/0.14.10,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v15.7.0,https://github.com/facebook/react/releases/tag/v15.7.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.13.1,https://github.com/facebook/react/releases/tag/v16.13.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.13.0,https://github.com/facebook/react/releases/tag/v16.13.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.12.0,https://github.com/facebook/react/releases/tag/v16.12.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.11.0,https://github.com/facebook/react/releases/tag/v16.11.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.10.2,https://github.com/facebook/react/releases/tag/v16.10.2,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.10.1,https://github.com/facebook/react/releases/tag/v16.10.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.10.0,https://github.com/facebook/react/releases/tag/v16.10.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.9.0,https://github.com/facebook/react/releases/tag/v16.9.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.9.0-rc.0,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.9.0-alpha.0,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.6,https://github.com/facebook/react/releases/tag/v16.8.6,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.5,https://github.com/facebook/react/releases/tag/v16.8.5,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.4,https://github.com/facebook/react/releases/tag/v16.8.4,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.3,https://github.com/facebook/react/releases/tag/v16.8.3,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.2,https://github.com/facebook/react/releases/tag/v16.8.2,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.1,https://github.com/facebook/react/releases/tag/v16.8.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.8.0,https://github.com/facebook/react/releases/tag/v16.8.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.7.0,https://github.com/facebook/react/releases/tag/v16.7.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.6.3,https://github.com/facebook/react/releases/tag/v16.6.3,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.6.1,https://github.com/facebook/react/releases/tag/v16.6.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.6.0,https://github.com/facebook/react/releases/tag/v16.6.0,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.5.2,https://github.com/facebook/react/releases/tag/v16.5.2,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.5.1,https://github.com/facebook/react/releases/tag/v16.5.1,True,,NA,NA,NA,NA
eslint-plugin-react-hooks,https://github.com/facebook/react,v16.5.0,https://github.com/facebook/react/releases/tag/v16.5.0,True,,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,v17.0.2,https://github.com/facebook/react/releases/tag/v17.0.2,NA,NA,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,v17.0.1,https://github.com/facebook/react/releases/tag/v17.0.1,NA,NA,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,v17.0.0,https://github.com/facebook/react/releases/tag/v17.0.0,NA,NA,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,v16.14.0,https://github.com/facebook/react/releases/tag/v16.14.0,NA,NA,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,0.14.10,https://github.com/facebook/react/releases/tag/0.14.10,NA,NA,NA,NA,NA,NA
react-dom-factories,https://github.com/facebook/react,v15.7.0,https://github.com/facebook/react/releases/tag/v15.7.0,NA,NA,NA,NA,NA,NA
