id, name, version, is_ok, num_vuln, critical, high, medium, low
2757, intl-format-cache, @formatjs/icu-messageformat-parser@2.0.13, error, Couldn't find the requested package or version
2758, intl-format-cache, vue-intl@6.0.13, error, Couldn't find the requested package or version
2759, intl-format-cache, @formatjs/intl-datetimeformat@4.2.5, error, Couldn't find the requested package or version
2760, intl-format-cache, @formatjs/ts-transformer@3.5.1, error, Couldn't find the requested package or version
2761, intl-format-cache, babel-plugin-formatjs@10.3.10, error, Couldn't find the requested package or version
2762, johnny-five, v2.1.0, True
2763, johnny-five, v2.0.0, True
2764, johnny-five, v1.5.0, True
2765, johnny-five, v1.4.0, True
2766, johnny-five, v1.3.1, True
2767, johnny-five, v1.3.0, True
2768, johnny-five, v1.2.0, True
2769, johnny-five, v1.1.0, True
2770, johnny-five, v1.0.0, False, 10, 0, 4, 6, 0
2771, johnny-five, v0.15.1, False, 10, 0, 4, 6, 0
2772, johnny-five, v0.15.0, False, 10, 0, 4, 6, 0
2773, johnny-five, v0.14.3, False, 10, 0, 4, 6, 0
2774, johnny-five, v0.14.2, False, 10, 0, 4, 6, 0
2775, johnny-five, v0.14.1, False, 10, 0, 4, 6, 0
2776, johnny-five, v0.12.0, False, 10, 0, 4, 6, 0
2777, johnny-five, v0.13.0, False, 10, 0, 4, 6, 0
2778, johnny-five, v0.14.0, False, 10, 0, 4, 6, 0
2779, johnny-five, v0.11.7, False, 21, 0, 11, 8, 2
2780, johnny-five, v0.11.6, False, 21, 0, 11, 8, 2
2781, johnny-five, v0.11.5, False, 21, 0, 11, 8, 2
2782, johnny-five, v0.11.4, False, 21, 0, 11, 8, 2
2783, johnny-five, v0.11.1, False, 21, 0, 11, 8, 2
2784, johnny-five, v0.11.0, True
2785, johnny-five, v0.10.13, False, 21, 0, 11, 8, 2
2786, johnny-five, v0.10.12, False, 21, 0, 11, 8, 2
2787, johnny-five, v0.10.11, True
2788, johnny-five, v0.10.10, False, 21, 0, 11, 8, 2
2789, johnny-five, v0.10.9, False, 21, 0, 11, 8, 2
2790, johnny-five, v0.10.8, False, 21, 0, 11, 8, 2
2791, johnny-five, v0.10.7, False, 21, 0, 11, 8, 2
2792, office-ui-fabric-react, @fluentui/react-button_v9.0.0-alpha.95, error, Couldn't find the requested package or version
2793, office-ui-fabric-react, @fluentui/react-card_v9.0.0-alpha.11, error, Couldn't find the requested package or version
2794, office-ui-fabric-react, @fluentui/react-components_v9.0.0-alpha.117, error, Couldn't find the requested package or version
2795, office-ui-fabric-react, @fluentui/react-menu_v9.0.0-alpha.86, error, Couldn't find the requested package or version
2796, office-ui-fabric-react, @fluentui/react-examples_v0.15.10, error, Couldn't find the requested package or version
2797, office-ui-fabric-react, @fluentui/storybook_v0.7.9, error, Couldn't find the requested package or version
2798, office-ui-fabric-react, @uifabric/api-docs_v7.7.8, error, Couldn't find the requested package or version
2799, office-ui-fabric-react, @uifabric/azure-themes_v7.8.9, error, Couldn't find the requested package or version
2800, office-ui-fabric-react, @uifabric/charting_v4.17.9, error, Couldn't find the requested package or version
2801, office-ui-fabric-react, @uifabric/date-time_v7.20.8, error, Couldn't find the requested package or version
2802, office-ui-fabric-react, @uifabric/example-app-base_v7.20.8, error, Couldn't find the requested package or version
2803, office-ui-fabric-react, @uifabric/experiments_v7.40.9, error, Couldn't find the requested package or version
2804, office-ui-fabric-react, @uifabric/fabric-website-resources_v7.10.10, error, Couldn't find the requested package or version
2805, office-ui-fabric-react, @uifabric/fabric-website_v7.17.10, error, Couldn't find the requested package or version
2806, office-ui-fabric-react, @uifabric/fluent-theme_v7.5.8, error, Couldn't find the requested package or version
2807, office-ui-fabric-react, @uifabric/mdl2-theme_v0.5.8, error, Couldn't find the requested package or version
2808, office-ui-fabric-react, @uifabric/react-cards_v0.116.9, error, Couldn't find the requested package or version
2809, office-ui-fabric-react, @uifabric/theme-samples_v7.3.8, error, Couldn't find the requested package or version
2810, office-ui-fabric-react, @uifabric/tsx-editor_v0.15.8, error, Couldn't find the requested package or version
2811, office-ui-fabric-react, office-ui-fabric-react_v7.177.1, True
2812, office-ui-fabric-react, @fluentui/babel-make-styles_v9.0.0-alpha.56, error, Couldn't find the requested package or version
2813, office-ui-fabric-react, @fluentui/jest-serializer-make-styles_v9.0.0-alpha.49, error, Couldn't find the requested package or version
2814, office-ui-fabric-react, @fluentui/make-styles-webpack-loader_v9.0.0-alpha.29, error, Couldn't find the requested package or version
2815, office-ui-fabric-react, @fluentui/react-accordion_v9.0.0-alpha.84, error, Couldn't find the requested package or version
2816, office-ui-fabric-react, @fluentui/react-aria_v9.0.0-alpha.40, error, Couldn't find the requested package or version
2817, office-ui-fabric-react, @fluentui/react-avatar_v9.0.0-alpha.88, error, Couldn't find the requested package or version
2818, office-ui-fabric-react, @fluentui/react-badge_v9.0.0-alpha.88, error, Couldn't find the requested package or version
2819, office-ui-fabric-react, @fluentui/react-button_v9.0.0-alpha.94, error, Couldn't find the requested package or version
2820, office-ui-fabric-react, @fluentui/react-card_v9.0.0-alpha.10, error, Couldn't find the requested package or version
2821, office-ui-fabric-react, @fluentui/react-checkbox_v9.0.0-alpha.43, error, Couldn't find the requested package or version
2822, react-json-tree, v3.0.0-beta.1, True
2823, react-json-tree, redux-devtools-cli@1.0.0-2, error, Couldn't find the requested package or version
2824, react-json-tree, redux-devtools-core@1.0.0-2, error, Couldn't find the requested package or version
2825, react-json-tree, redux-devtools-test-generator@0.6.0, error, Couldn't find the requested package or version
2826, react-json-tree, redux-slider-monitor@2.0.0-3, error, Couldn't find the requested package or version
2827, react-json-tree, devui@1.0.0-4, error, Couldn't find the requested package or version
2828, react-json-tree, redux-devtools-inspector@0.13.0, error, Couldn't find the requested package or version
2829, react-json-tree, redux-devtools-log-monitor@2.0.0, error, Couldn't find the requested package or version
2830, react-json-tree, redux-devtools-inspector@0.12.1, error, Couldn't find the requested package or version
2831, react-json-tree, redux-devtools-inspector@0.12.0, error, Couldn't find the requested package or version
