X.1,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
6108,@firebase/remote-config,firebase@4.5.2,19773,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk/releases/tag/firebase%404.5.2,6108,error,Couldn't find the requested package or version,NA,NA,NA,NA
6121,@firebase/analytics,firebase@4.5.2,19825,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk/releases/tag/firebase%404.5.2,6121,error,Couldn't find the requested package or version,NA,NA,NA,NA
6207,utility-types,v3.0.0-beta1,20116,https://github.com/piotrwitek/utility-types,https://github.com/piotrwitek/utility-types/releases/tag/v3.0.0-beta1,6207,error,Couldn't find the requested package or version,NA,NA,NA,NA
6208,regenerator-babel,runtime@0.10.4,20147,https://github.com/facebook/regenerator,https://github.com/facebook/regenerator/releases/tag/runtime%400.10.4,6208,error,Couldn't find the requested package or version,NA,NA,NA,NA
6209,regenerator-babel,runtime@0.10.5,20148,https://github.com/facebook/regenerator,https://github.com/facebook/regenerator/releases/tag/runtime%400.10.5,6209,error,Couldn't find the requested package or version,NA,NA,NA,NA
6462,hashids,2.0.0-prerelease.4@next,20669,https://github.com/niieani/hashids.js,https://github.com/niieani/hashids.js/releases/tag/2.0.0-prerelease.4%40next,6462,error,Couldn't find the requested package or version,NA,NA,NA,NA
6463,hashids,2.0.0-prerelease.3@next,20670,https://github.com/niieani/hashids.js,https://github.com/niieani/hashids.js/releases/tag/2.0.0-prerelease.3%40next,6463,error,Couldn't find the requested package or version,NA,NA,NA,NA
6464,hashids,2.0.0-prerelease.1@next,20671,https://github.com/niieani/hashids.js,https://github.com/niieani/hashids.js/releases/tag/2.0.0-prerelease.1%40next,6464,error,Couldn't find the requested package or version,NA,NA,NA,NA
6685,@slack/client,@slack/socket-mode@1.2.0,21132,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/socket-mode%401.2.0,6685,error,Couldn't find the requested package or version,NA,NA,NA,NA
6686,@slack/client,@slack/web-api@6.4.0-appManifestsBeta.1,21133,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.4.0-appManifestsBeta.1,6686,error,Couldn't find the requested package or version,NA,NA,NA,NA
6687,@slack/client,@slack/oauth@2.3.0,21134,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/oauth%402.3.0,6687,error,Couldn't find the requested package or version,NA,NA,NA,NA
6688,@slack/client,@slack/web-api@6.4.0-hermesBeta.1,21135,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.4.0-hermesBeta.1,6688,error,Couldn't find the requested package or version,NA,NA,NA,NA
6689,@slack/client,@slack/types@2.2.0,21136,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/types%402.2.0,6689,error,Couldn't find the requested package or version,NA,NA,NA,NA
6690,@slack/client,@slack/web-api@6.4.0,21137,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.4.0,6690,error,Couldn't find the requested package or version,NA,NA,NA,NA
6691,@slack/client,@slack/oauth@2.2.0,21138,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/oauth%402.2.0,6691,error,Couldn't find the requested package or version,NA,NA,NA,NA
6692,@slack/client,@slack/web-api@6.3.0,21139,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.3.0,6692,error,Couldn't find the requested package or version,NA,NA,NA,NA
6693,@slack/client,@slack/types@2.1.0,21140,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/types%402.1.0,6693,error,Couldn't find the requested package or version,NA,NA,NA,NA
6694,@slack/client,@slack/events-api@3.0.1,21141,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/events-api%403.0.1,6694,error,Couldn't find the requested package or version,NA,NA,NA,NA
6695,@slack/client,@slack/interactive-messages@2.0.2,21142,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/interactive-messages%402.0.2,6695,error,Couldn't find the requested package or version,NA,NA,NA,NA
6696,@slack/client,@slack/oauth@2.1.0,21143,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/oauth%402.1.0,6696,error,Couldn't find the requested package or version,NA,NA,NA,NA
6697,@slack/client,@slack/web-api@6.2.4,21144,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.2.4,6697,error,Couldn't find the requested package or version,NA,NA,NA,NA
6698,@slack/client,@slack/socket-mode@1.1.0,21145,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/socket-mode%401.1.0,6698,error,Couldn't find the requested package or version,NA,NA,NA,NA
6699,@slack/client,@slack/web-api@6.2.3,21146,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.2.3,6699,error,Couldn't find the requested package or version,NA,NA,NA,NA
6700,@slack/client,@slack/web-api@6.2.2,21147,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.2.2,6700,error,Couldn't find the requested package or version,NA,NA,NA,NA
6701,@slack/client,@slack/web-api@6.2.1,21148,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.2.1,6701,error,Couldn't find the requested package or version,NA,NA,NA,NA
6702,@slack/client,@slack/web-api@6.2.0,21149,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.2.0,6702,error,Couldn't find the requested package or version,NA,NA,NA,NA
6703,@slack/client,@slack/web-api@6.1.0,21150,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.1.0,6703,error,Couldn't find the requested package or version,NA,NA,NA,NA
6704,@slack/client,@slack/socket-mode@1.0.2,21151,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/socket-mode%401.0.2,6704,error,Couldn't find the requested package or version,NA,NA,NA,NA
6705,@slack/client,@slack/interactive-messages@2.0.1,21152,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/interactive-messages%402.0.1,6705,error,Couldn't find the requested package or version,NA,NA,NA,NA
6706,@slack/client,@slack/oauth@2.0.1,21153,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/oauth%402.0.1,6706,error,Couldn't find the requested package or version,NA,NA,NA,NA
6707,@slack/client,@slack/socket-mode@1.0.1,21154,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/socket-mode%401.0.1,6707,error,Couldn't find the requested package or version,NA,NA,NA,NA
6708,@slack/client,@slack/socket-mode@1.0.0,21155,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/socket-mode%401.0.0,6708,error,Couldn't find the requested package or version,NA,NA,NA,NA
6709,@slack/client,@slack/oauth@2.0.0,21156,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/oauth%402.0.0,6709,error,Couldn't find the requested package or version,NA,NA,NA,NA
6710,@slack/client,@slack/web-api@6.0.0,21157,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/web-api%406.0.0,6710,error,Couldn't find the requested package or version,NA,NA,NA,NA
6711,@slack/client,@slack/rtm-api@6.0.0,21158,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/rtm-api%406.0.0,6711,error,Couldn't find the requested package or version,NA,NA,NA,NA
6712,@slack/client,@slack/types@2.0.0,21159,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/types%402.0.0,6712,error,Couldn't find the requested package or version,NA,NA,NA,NA
6713,@slack/client,@slack/webhook@6.0.0,21160,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/webhook%406.0.0,6713,error,Couldn't find the requested package or version,NA,NA,NA,NA
6714,@slack/client,@slack/logger@3.0.0,21161,https://github.com/slackapi/node-slack-sdk,https://github.com/slackapi/node-slack-sdk/releases/tag/%40slack/logger%403.0.0,6714,error,Couldn't find the requested package or version,NA,NA,NA,NA
6839,jsrsasign,10.3.1,21541,https://github.com/kjur/jsrsasign,https://github.com/kjur/jsrsasign/releases/tag/10.3.1,6839,error,Couldn't find the requested package or version,NA,NA,NA,NA
7202,@jupyter-widgets/base,6.0.0,22250,https://github.com/jupyter-widgets/ipywidgets,https://github.com/jupyter-widgets/ipywidgets/releases/tag/6.0.0,7202,error,Couldn't find the requested package or version,NA,NA,NA,NA
7421,dialog-polyfill,0.3.0,22698,https://github.com/GoogleChrome/dialog-polyfill,https://github.com/GoogleChrome/dialog-polyfill/releases/tag/0.3.0,7421,error,Couldn't find the requested package or version,NA,NA,NA,NA
7453,breakpoint-sass,v2.4.2,22792,https://github.com/Team-Sass/breakpoint,https://github.com/at-import/breakpoint/releases/tag/v2.4.2,7453,error,Couldn't find the requested package or version,NA,NA,NA,NA
7454,breakpoint-sass,v2.4.1,22793,https://github.com/Team-Sass/breakpoint,https://github.com/at-import/breakpoint/releases/tag/v2.4.1,7454,error,Couldn't find the requested package or version,NA,NA,NA,NA
7455,breakpoint-sass,v2.2.0,22794,https://github.com/Team-Sass/breakpoint,https://github.com/at-import/breakpoint/releases/tag/v2.2.0,7455,error,Couldn't find the requested package or version,NA,NA,NA,NA
7558,@frctl/fractal,@frctl/handlebars@1.2.13,22931,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars%401.2.13,7558,error,Couldn't find the requested package or version,NA,NA,NA,NA
7559,@frctl/fractal,@frctl/twig@1.2.11,22932,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/twig%401.2.11,7559,error,Couldn't find the requested package or version,NA,NA,NA,NA
7560,@frctl/fractal,@frctl/twig-example@0.2.7,22933,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/twig-example%400.2.7,7560,error,Couldn't find the requested package or version,NA,NA,NA,NA
7561,@frctl/fractal,@frctl/react-example@0.2.7,22934,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/react-example%400.2.7,7561,error,Couldn't find the requested package or version,NA,NA,NA,NA
7562,@frctl/fractal,@frctl/handlebars-example@0.3.8,22935,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars-example%400.3.8,7562,error,Couldn't find the requested package or version,NA,NA,NA,NA
7563,@frctl/fractal,@frctl/react@0.3.5,22936,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/react%400.3.5,7563,error,Couldn't find the requested package or version,NA,NA,NA,NA
7564,@frctl/fractal,@frctl/core@0.3.3,22937,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/core%400.3.3,7564,error,Couldn't find the requested package or version,NA,NA,NA,NA
7565,@frctl/fractal,@frctl/web@0.1.10,22938,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/web%400.1.10,7565,error,Couldn't find the requested package or version,NA,NA,NA,NA
7567,@frctl/fractal,@frctl/mandelbrot@1.9.4,22940,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/mandelbrot%401.9.4,7567,error,Couldn't find the requested package or version,NA,NA,NA,NA
7568,@frctl/fractal,@frctl/fractal@1.5.11,22941,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/fractal%401.5.11,7568,error,Couldn't find the requested package or version,NA,NA,NA,NA
7569,@frctl/fractal,@frctl/nunjucks@2.0.13,22942,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/nunjucks%402.0.13,7569,error,Couldn't find the requested package or version,NA,NA,NA,NA
7570,@frctl/fractal,@frctl/core@0.3.2,22943,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/core%400.3.2,7570,error,Couldn't find the requested package or version,NA,NA,NA,NA
7571,@frctl/fractal,@frctl/web@0.1.9,22944,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/web%400.1.9,7571,error,Couldn't find the requested package or version,NA,NA,NA,NA
7573,@frctl/fractal,@frctl/twig@1.2.10,22946,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/twig%401.2.10,7573,error,Couldn't find the requested package or version,NA,NA,NA,NA
7574,@frctl/fractal,@frctl/react-example@0.2.6,22947,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/react-example%400.2.6,7574,error,Couldn't find the requested package or version,NA,NA,NA,NA
7575,@frctl/fractal,@frctl/fractal@1.5.10,22948,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/fractal%401.5.10,7575,error,Couldn't find the requested package or version,NA,NA,NA,NA
7576,@frctl/fractal,@frctl/react@0.3.4,22949,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/react%400.3.4,7576,error,Couldn't find the requested package or version,NA,NA,NA,NA
7577,@frctl/fractal,@frctl/nunjucks@2.0.12,22950,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/nunjucks%402.0.12,7577,error,Couldn't find the requested package or version,NA,NA,NA,NA
7578,@frctl/fractal,@frctl/twig-example@0.2.6,22951,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/twig-example%400.2.6,7578,error,Couldn't find the requested package or version,NA,NA,NA,NA
7579,@frctl/fractal,@frctl/handlebars-example@0.3.7,22952,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars-example%400.3.7,7579,error,Couldn't find the requested package or version,NA,NA,NA,NA
7580,@frctl/fractal,@frctl/handlebars@1.2.12,22953,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars%401.2.12,7580,error,Couldn't find the requested package or version,NA,NA,NA,NA
7581,@frctl/fractal,@frctl/mandelbrot@1.9.3,22954,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/mandelbrot%401.9.3,7581,error,Couldn't find the requested package or version,NA,NA,NA,NA
7582,@frctl/fractal,@frctl/react@0.3.3,22955,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/react%400.3.3,7582,error,Couldn't find the requested package or version,NA,NA,NA,NA
7583,@frctl/fractal,@frctl/twig-example@0.2.5,22956,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/twig-example%400.2.5,7583,error,Couldn't find the requested package or version,NA,NA,NA,NA
7585,@frctl/fractal,@frctl/handlebars@1.2.11,22958,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars%401.2.11,7585,error,Couldn't find the requested package or version,NA,NA,NA,NA
7586,@frctl/fractal,@frctl/fractal@1.5.9,22959,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/fractal%401.5.9,7586,error,Couldn't find the requested package or version,NA,NA,NA,NA
7587,@frctl/fractal,@frctl/handlebars-example@0.3.6,22960,https://github.com/frctl/fractal,https://github.com/frctl/fractal/releases/tag/%40frctl/handlebars-example%400.3.6,7587,error,Couldn't find the requested package or version,NA,NA,NA,NA
7863,capital-case,no-case@3.0.3,23821,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.3,7863,error,Couldn't find the requested package or version,NA,NA,NA,NA
7864,capital-case,change-case@4.1.0,23822,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.1.0,7864,error,Couldn't find the requested package or version,NA,NA,NA,NA
7865,capital-case,camel-case@4.1.0,23823,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.1.0,7865,error,Couldn't find the requested package or version,NA,NA,NA,NA
7866,capital-case,pascal-case@3.1.0,23824,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.1.0,7866,error,Couldn't find the requested package or version,NA,NA,NA,NA
7867,capital-case,title-case@3.0.1,23825,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.1,7867,error,Couldn't find the requested package or version,NA,NA,NA,NA
7868,capital-case,is-lower-case@2.0.0,23826,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/is-lower-case%402.0.0,7868,error,Couldn't find the requested package or version,NA,NA,NA,NA
7869,capital-case,is-upper-case@2.0.0,23827,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/is-upper-case%402.0.0,7869,error,Couldn't find the requested package or version,NA,NA,NA,NA
7870,capital-case,lower-case-first@2.0.0,23828,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/lower-case-first%402.0.0,7870,error,Couldn't find the requested package or version,NA,NA,NA,NA
7871,capital-case,header-case@2.0.0,23829,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/header-case%402.0.0,7871,error,Couldn't find the requested package or version,NA,NA,NA,NA
7872,capital-case,dot-case@3.0.0,23830,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/dot-case%403.0.0,7872,error,Couldn't find the requested package or version,NA,NA,NA,NA
7873,capital-case,constant-case@3.0.0,23831,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/constant-case%403.0.0,7873,error,Couldn't find the requested package or version,NA,NA,NA,NA
7874,capital-case,swap-case@2.0.0,23832,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/swap-case%402.0.0,7874,error,Couldn't find the requested package or version,NA,NA,NA,NA
7875,capital-case,upper-case-first@2.0.0,23833,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/upper-case-first%402.0.0,7875,error,Couldn't find the requested package or version,NA,NA,NA,NA
7876,capital-case,title-case@3.0.0,23834,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.0,7876,error,Couldn't find the requested package or version,NA,NA,NA,NA
7877,capital-case,lower-case@2.0.0,23835,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/lower-case%402.0.0,7877,error,Couldn't find the requested package or version,NA,NA,NA,NA
7878,capital-case,upper-case@2.0.0,23836,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/upper-case%402.0.0,7878,error,Couldn't find the requested package or version,NA,NA,NA,NA
7879,capital-case,change-case@4.0.0,23837,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.0.0,7879,error,Couldn't find the requested package or version,NA,NA,NA,NA
7880,capital-case,snake-case@3.0.0,23838,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/snake-case%403.0.0,7880,error,Couldn't find the requested package or version,NA,NA,NA,NA
7881,capital-case,sentence-case@3.0.0,23839,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/sentence-case%403.0.0,7881,error,Couldn't find the requested package or version,NA,NA,NA,NA
7882,capital-case,path-case@3.0.0,23840,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/path-case%403.0.0,7882,error,Couldn't find the requested package or version,NA,NA,NA,NA
7883,capital-case,pascal-case@3.0.0,23841,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.0.0,7883,error,Couldn't find the requested package or version,NA,NA,NA,NA
7884,capital-case,param-case@3.0.0,23842,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/param-case%403.0.0,7884,error,Couldn't find the requested package or version,NA,NA,NA,NA
7885,capital-case,camel-case@4.0.0,23843,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.0.0,7885,error,Couldn't find the requested package or version,NA,NA,NA,NA
7886,capital-case,capital-case@1.0.0,23844,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/capital-case%401.0.0,7886,error,Couldn't find the requested package or version,NA,NA,NA,NA
7887,capital-case,no-case@3.0.0,23845,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,7887,error,Couldn't find the requested package or version,NA,NA,NA,NA
7898,messageformat,@messageformat/core@3.0.0,24253,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/%40messageformat/core%403.0.0,7898,error,Couldn't find the requested package or version,NA,NA,NA,NA
7899,messageformat,messageformat@3.0.0-beta.2,24254,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/messageformat%403.0.0-beta.2,7899,error,Couldn't find the requested package or version,NA,NA,NA,NA
7900,messageformat,messageformat@3.0.0-beta.1,24255,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/messageformat%403.0.0-beta.1,7900,error,Couldn't find the requested package or version,NA,NA,NA,NA
7901,messageformat,messageformat@2.3.0,24256,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/messageformat%402.3.0,7901,error,Couldn't find the requested package or version,NA,NA,NA,NA
7902,messageformat,messageformat@2.2.0,24257,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/messageformat%402.2.0,7902,error,Couldn't find the requested package or version,NA,NA,NA,NA
7903,messageformat,messageformat@2.1.0,24258,https://github.com/messageformat/messageformat,https://github.com/messageformat/messageformat/releases/tag/messageformat%402.1.0,7903,error,Couldn't find the requested package or version,NA,NA,NA,NA
7947,focus-visible,v1.0.0,24472,https://github.com/WICG/focus-visible,https://github.com/WICG/focus-visible/releases/tag/v1.0.0,7947,error,Couldn't find the requested package or version,NA,NA,NA,NA
7957,normalize-scss,3.0.0-alpha.2+normalize.3.0.0,24482,https://github.com/JohnAlbin/normalize-scss,https://github.com/JohnAlbin/normalize-scss/releases/tag/3.0.0-alpha.2%2Bnormalize.3.0.0,7957,error,Couldn't find the requested package or version,NA,NA,NA,NA
7958,normalize-scss,2.2.0+normalize.2.1.3,24483,https://github.com/JohnAlbin/normalize-scss,https://github.com/JohnAlbin/normalize-scss/releases/tag/2.2.0%2Bnormalize.2.1.3,7958,error,Couldn't find the requested package or version,NA,NA,NA,NA
7959,normalize-scss,3.0.0-alpha.1+normalize.2.1.3,24484,https://github.com/JohnAlbin/normalize-scss,https://github.com/JohnAlbin/normalize-scss/releases/tag/3.0.0-alpha.1%2Bnormalize.2.1.3,7959,error,Couldn't find the requested package or version,NA,NA,NA,NA
7960,normalize-scss,2.1.3,24485,https://github.com/JohnAlbin/normalize-scss,https://github.com/JohnAlbin/normalize-scss/releases/tag/2.1.3,7960,error,Couldn't find the requested package or version,NA,NA,NA,NA
8094,ethereum-types,monorepo@7bf710f,24781,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%407bf710f,8094,error,Couldn't find the requested package or version,NA,NA,NA,NA
8095,ethereum-types,monorepo@15f75a0,24782,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%4015f75a0,8095,error,Couldn't find the requested package or version,NA,NA,NA,NA
8096,ethereum-types,monorepo@7742901,24783,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%407742901,8096,error,Couldn't find the requested package or version,NA,NA,NA,NA
8097,ethereum-types,monorepo@58ff2dc,24784,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%4058ff2dc,8097,error,Couldn't find the requested package or version,NA,NA,NA,NA
8098,ethereum-types,monorepo@4a133ca,24785,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%404a133ca,8098,error,Couldn't find the requested package or version,NA,NA,NA,NA
8099,ethereum-types,monorepo@5d603b2,24786,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%405d603b2,8099,error,Couldn't find the requested package or version,NA,NA,NA,NA
8100,ethereum-types,monorepo@51ca310,24787,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%4051ca310,8100,error,Couldn't find the requested package or version,NA,NA,NA,NA
8101,ethereum-types,monorepo@6b0f357,24788,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%406b0f357,8101,error,Couldn't find the requested package or version,NA,NA,NA,NA
8102,ethereum-types,monorepo@761d0a0,24789,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40761d0a0,8102,error,Couldn't find the requested package or version,NA,NA,NA,NA
8103,ethereum-types,monorepo@21db0e6,24790,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%4021db0e6,8103,error,Couldn't find the requested package or version,NA,NA,NA,NA
8104,ethereum-types,monorepo@1166b43,24791,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%401166b43,8104,error,Couldn't find the requested package or version,NA,NA,NA,NA
8105,ethereum-types,monorepo@9e9e0d6,24792,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%409e9e0d6,8105,error,Couldn't find the requested package or version,NA,NA,NA,NA
8106,ethereum-types,monorepo@3b9d84f,24793,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%403b9d84f,8106,error,Couldn't find the requested package or version,NA,NA,NA,NA
8107,ethereum-types,monorepo@c60d1e5,24794,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40c60d1e5,8107,error,Couldn't find the requested package or version,NA,NA,NA,NA
8108,ethereum-types,monorepo@ec92cea,24795,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40ec92cea,8108,error,Couldn't find the requested package or version,NA,NA,NA,NA
8109,ethereum-types,monorepo@f394d7d,24796,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40f394d7d,8109,error,Couldn't find the requested package or version,NA,NA,NA,NA
8110,ethereum-types,monorepo@281c207,24797,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40281c207,8110,error,Couldn't find the requested package or version,NA,NA,NA,NA
8111,ethereum-types,monorepo@6f3cee1,24798,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%406f3cee1,8111,error,Couldn't find the requested package or version,NA,NA,NA,NA
8112,ethereum-types,monorepo@ac82b26,24799,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40ac82b26,8112,error,Couldn't find the requested package or version,NA,NA,NA,NA
