id, name, version, is_ok, num_vuln, critical, high, medium, low
5500, webpack-dev-middleware, v4.3.0, True
5501, webpack-dev-middleware, v4.2.0, True
5502, webpack-dev-middleware, v4.1.0, True
5503, webpack-dev-middleware, v4.0.4, True
5504, webpack-dev-middleware, v4.0.3, True
5505, webpack-dev-middleware, v3.7.3, True
5506, webpack-dev-middleware, v4.0.2, True
5507, webpack-dev-middleware, v4.0.1, True
5508, webpack-dev-middleware, v4.0.0, True
5509, webpack-dev-middleware, v4.0.0-rc.3, True
5510, webpack-dev-middleware, v4.0.0-rc.2, True
5511, webpack-dev-middleware, v4.0.0-rc.1, True
5512, webpack-dev-middleware, v4.0.0-rc.0, True
5513, webpack-dev-middleware, v3.7.2, True
5514, webpack-dev-middleware, v3.7.1, True
5515, webpack-dev-middleware, v3.7.0, True
5516, webpack-dev-middleware, v3.6.2, True
5517, webpack-dev-middleware, v3.6.1, True
5518, webpack-dev-middleware, v3.6.0, True
5519, webpack-dev-middleware, v3.5.2, True
5520, webpack-dev-middleware, v3.5.1, True
5521, webpack-dev-middleware, v3.5.0, True
5522, webpack-dev-middleware, v3.4.0, True
5523, webpack-dev-middleware, v3.3.0, True
5524, webpack-dev-middleware, v3.2.0, True
5525, webpack-dev-middleware, v3.1.3, True
5526, @babel/helpers, v7.16.2, True
5527, @babel/helpers, v7.16.1, True
5528, @babel/helpers, v7.16.0, True
5529, @babel/helpers, v7.15.8, True
5530, @babel/helpers, v7.15.7, True
5531, @babel/helpers, v7.15.6, True
5532, @babel/helpers, v7.15.5, True
5533, @babel/helpers, v7.15.4, True
5534, @babel/helpers, v7.15.3, True
5535, @babel/helpers, v7.15.2, True
5536, @babel/helpers, v7.15.1, True
5537, @babel/helpers, v7.15.0, True
5538, @babel/helpers, v7.14.9, True
5539, @babel/helpers, v7.14.8, True
5540, @babel/helpers, v7.14.7, True
5541, @babel/helpers, v7.14.6, True
5542, @babel/helpers, v7.14.5, True
5543, @babel/helpers, v7.14.4, True
5544, @babel/helpers, v7.14.3, True
5545, @babel/helpers, v7.14.2, True
5546, @babel/helpers, v7.14.1, True
5547, @babel/helpers, v7.14.0, True
5548, @babel/helpers, v7.13.17, True
5549, @babel/helpers, v7.13.16, True
5550, @babel/helpers, v7.13.15, True
5551, @babel/helpers, v7.13.14, True
5552, @babel/helpers, v7.13.13, True
5553, @babel/helpers, v7.13.12, True
5554, @babel/helpers, v7.13.11, True
5555, @babel/helpers, v7.13.10, True
5556, eslint-module-utils, v2.25.2, True
5557, eslint-module-utils, v2.25.1, True
5558, eslint-module-utils, v2.25.0, True
5559, eslint-module-utils, v2.24.2, True
5560, eslint-module-utils, v2.24.1, True
5561, eslint-module-utils, v2.24.0, True
5562, eslint-module-utils, v2.23.4, True
5563, eslint-module-utils, v2.23.3, True
5564, eslint-module-utils, v2.23.2, True
5565, eslint-module-utils, v2.23.1, True
5566, eslint-module-utils, v2.23.0, True
5567, eslint-module-utils, v2.22.1, True
5568, eslint-module-utils, v1.2.0, True
